0.000002 0.000000 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.063801 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 
0.000001 0.000002 0.000000 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.063081 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 
0.000002 0.000001 0.000002 0.000000 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.063361 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 
0.000001 0.000002 0.000001 0.000002 0.000000 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.063881 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 
0.000002 0.000001 0.000002 0.000001 0.000002 0.000000 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.063721 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 
0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000000 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.068081 0.000002 0.000001 0.000002 0.000001 0.000002 
0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000001 0.000000 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.064241 0.000002 0.000001 0.000002 0.000001 
0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000000 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.063521 0.000002 0.000001 0.000002 
0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000000 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.063601 0.000002 0.000001 
0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000000 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.063881 0.000002 
0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000000 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.000001 0.000002 0.062841 
